385,877
276,907
293,883
264,885
249,959
237,982
133,973
158,1010
202,1008
65,977
58,930
127,879
112,821
50,811
201,760
268,714
532,793
630,881
514,885
552,922
541,959
538,981
593,990
587,952
640,989
676,1005
643,931
617,809
561,722
625,738
583,650
644,669
589,597
650,616
664,574
615,532
616,468
788,993
862,848
824,896
908,903
967,780
745,700
839,672
779,625
783,570
831,631
808,518
855,599
908,611
909,664
921,560
960,565
998,649
1000,410
856,459
748,434
553,456
432,415
313,456
354,620
220,670
195,605
160,623
209,645
101,703
33,725
96,778
124,929
15,962
74,605
189,536
119,489
27,434
162,342
312,380
361,427
377,460
379,325
458,328
527,299
462,243
305,292
230,291
129,254
62,275
13,325
45,215
145,159
91,123
113,51
178,95
177,30
189,213
204,180
251,191
295,217
366,207
432,214
476,178
488,117
436,81
388,146
390,52
484,43
294,30
291,131
602,49
728,94
777,52
914,153
947,111
947,70
1005,112
944,288
1005,301
896,354
962,341
950,373
902,400
999,513
886,502
896,804
921,761
936,726
894,732
870,752
828,758
829,778
966,895
1001,913
802,702
967,705
1015,585
740,763
1009,961
13,775
315,656
509,606
486,598
538,585
517,518
665,479
675,413
697,357
790,361
786,314
824,327
758,259
838,217
834,278
794,143
833,163
748,193
715,172
684,171
662,208
632,284
686,270
577,268
617,222
558,225
582,160
550,121
602,113
565,79
646,105
987,236
955,228
998,193
998,155
907,460
1012,768
905,849
941,832
763,899
860,997
924,989
857,945
437,1012
393,1014
335,1015
305,997
487,982
466,675
662,527
706,518
700,570
729,485
702,450
718,396
737,309
808,96
346,88
148,230
93,352
100,1011
96,853
991,863
944,645
441,134
375,254
486,461
347,13
