162,873
117,995
324,996
298,897
308,806
310,760
257,814
231,789
181,767
179,675
190,601
236,555
256,517
286,573
287,488
200,459
146,482
77,503
24,455
368,602
337,523
347,465
311,444
354,397
378,438
444,511
474,533
430,461
523,575
448,601
421,696
344,700
366,740
247,713
512,733
606,966
651,892
715,847
803,895
857,883
930,984
915,444
870,395
836,377
796,384
834,312
871,296
914,278
976,244
691,235
705,326
650,324
616,436
574,381
580,328
500,394
521,318
489,325
464,272
460,207
530,197
485,132
603,21
128,156
193,170
175,210
144,254
119,294
46,74
457,27
990,545
555,597
537,481
587,472
667,366
21,603
64,611
78,656
119,623
125,785
83,795
99,837
471,654
269,635
499,484
786,7
477,439
402,532
353,353
361,288
344,252
524,253
651,17
302,671
788,742
54,401
101,442
79,191
47,195
283,11
397,651
504,693
467,756
737,830
755,863
783,883
266,691
290,655
381,484
521,435
539,369
155,232
56,674
51,640
36,615
243,927
188,944
224,913
233,873
411,564
579,658
530,649
