46,496
92,509
90,447
78,389
25,419
29,384
40,356
66,315
9,316
102,274
147,279
197,287
232,300
288,553
441,591
481,630
511,711
460,710
437,835
481,856
453,921
407,917
373,931
288,916
250,911
152,877
80,904
38,879
17,701
32,668
36,236
79,263
30,172
84,195
167,133
94,110
37,108
103,35
209,72
507,208
540,209
559,41
659,44
610,288
578,439
620,443
617,496
605,553
601,584
576,610
566,702
616,645
648,652
694,644
748,650
793,632
803,662
884,671
872,615
894,595
922,632
923,660
967,600
948,684
978,722
1021,682
1004,742
950,792
985,844
1012,930
1008,985
955,993
886,988
862,991
817,842
764,831
676,832
634,794
584,773
586,824
629,867
578,869
531,967
590,975
568,1005
620,1005
720,1014
475,992
427,982
208,898
461,328
520,298
501,173
944,232
989,259
978,107
987,79
991,42
994,5
480,155
251,16
16,39
140,206
433,148
448,272
431,321
509,520
