1016,286
1005,411
1012,486
972,464
951,402
935,375
860,481
914,526
850,578
864,635
928,611
1002,556
1004,605
890,577
788,661
988,792
1003,685
943,783
896,803
907,743
857,753
845,717
737,726
771,709
743,784
781,834
797,870
851,870
835,825
803,795
897,889
912,837
929,915
972,857
982,924
1008,885
811,927
757,918
626,981
590,999
686,810
666,697
543,699
472,630
94,807
540,69
710,453
789,404
890,452
891,542
931,653
982,623
963,736
907,937
444,709
328,535
332,62
176,703
67,706
710,965
771,954
929,461
1007,375
873,841
790,754
