17,17
47,62
72,24
109,65
71,96
114,157
127,200
171,230
173,263
213,276
286,210
360,244
336,306
308,398
276,436
230,483
176,534
146,573
96,591
54,561
368,397
341,430
305,480
273,516
238,565
206,592
176,626
140,659
109,698
57,696
48,654
29,622
126,754
70,760
105,798
161,802
193,697
257,704
211,847
271,766
418,555
534,489
526,531
539,393
478,341
552,246
581,341
640,308
730,320
794,395
868,339
935,429
740,514
658,561
960,517
924,529
895,534
875,575
839,615
807,604
763,637
712,654
702,615
659,736
716,730
635,821
595,877
564,939
529,921
418,900
370,846
356,894
178,962
108,950
144,891
222,955
486,917
530,887
641,940
695,892
801,942
845,957
901,947
696,955
674,1000
610,774
533,780
479,789
411,813
416,755
393,678
890,111
844,123
701,188
648,62
521,25
457,79
609,237
445,231
885,1006
550,733
605,630
650,472
979,146
1011,105
937,63
436,850
135,254
269,295
