166,684
108,922
133,945
152,963
441,751
417,649
467,585
340,366
300,404
213,465
225,514
165,489
635,782
780,867
950,801
837,787
784,747
806,702
752,645
691,666
723,599
793,584
838,595
883,559
946,611
947,529
876,463
854,517
805,489
782,394
716,279
749,169
718,203
802,152
774,133
987,345
990,290
989,240
962,435
858,356
889,330
552,94
597,86
589,37
647,11
740,17
695,50
488,146
444,202
481,235
415,252
448,303
352,71
316,74
502,340
416,377
385,429
693,978
779,801
866,675
877,629
917,224
958,189
990,189
402,938
309,597
858,906
582,1009
155,762
762,449
864,730
915,415
982,399
799,352
676,40
