47,959
51,898
51,844
126,838
166,788
207,858
244,1004
290,973
373,927
447,938
443,975
431,1007
485,847
530,819
570,780
651,730
728,687
721,792
780,833
560,936
565,868
751,890
901,878
122,587
110,546
83,499
61,455
35,405
20,365
157,490
128,451
112,424
100,389
78,348
63,316
33,267
68,269
97,242
129,213
159,200
188,186
172,119
209,89
465,670
405,674
402,712
203,607
197,695
338,678
238,625
189,572
966,975
998,952
878,580
929,585
1001,667
1003,725
608,451
572,410
539,387
396,285
350,203
276,145
289,41
316,125
373,89
317,378
468,544
837,966
840,1014
896,1008
966,875
805,874
859,888
855,427
808,397
780,384
742,367
717,344
1007,509
132,118
66,146
