767,982
829,1014
912,861
833,784
720,847
764,800
943,632
937,573
890,562
957,512
785,729
791,706
746,719
696,649
700,731
696,752
693,786
743,765
644,805
612,857
582,945
555,972
519,938
514,501
487,599
544,624
597,503
607,653
598,691
550,749
507,669
440,719
460,789
354,719
365,620
375,536
415,560
346,931
349,864
282,821
372,994
316,743
195,702
205,653
118,859
135,910
199,911
138,750
67,778
32,889
56,932
57,966
274,773
210,799
575,562
704,492
785,557
638,402
670,349
551,393
431,331
337,384
325,291
259,508
195,499
86,514
112,453
48,623
130,668
79,696
12,706
14,649
12,586
19,461
5,504
109,385
176,359
223,423
132,292
61,331
53,276
57,226
175,259
185,198
239,244
302,184
262,304
377,224
432,169
381,135
292,143
527,15
506,227
544,308
642,274
683,181
654,99
805,179
768,307
751,366
811,410
804,491
886,352
917,257
868,152
756,72
882,72
824,120
957,133
945,182
996,303
997,457
964,398
927,445
924,739
537,1007
272,970
293,925
275,871
412,915
445,863
390,821
184,837
114,640
133,600
130,570
339,481
359,523
310,590
287,431
235,166
429,249
483,299
588,228
607,25
698,24
439,30
177,426
39,411
262,365
479,130
736,114
971,54
1003,269
764,421
31,940
609,131
624,181
807,32
825,300
843,378
858,511
757,240
609,470
624,580
368,674
291,702
436,1006
670,434
94,253
173,608
180,537
466,96
901,10
964,323
1007,587
238,857
107,725
63,828
70,867
