577,1003
503,962
628,956
583,941
606,893
720,848
773,751
811,700
849,647
899,594
958,536
1000,747
954,847
909,914
888,953
916,1004
950,1007
843,455
841,505
738,608
714,653
669,710
640,756
557,720
536,857
501,883
422,944
307,938
355,832
299,842
242,907
227,824
181,803
188,875
101,922
137,967
67,959
33,924
25,836
87,836
39,784
132,765
191,694
137,647
26,670
88,594
28,558
343,710
418,684
475,643
679,562
105,436
200,429
317,417
347,446
535,449
578,461
490,426
555,320
479,365
479,324
436,347
396,332
437,312
400,289
579,238
537,256
497,248
527,206
605,166
657,267
670,175
722,292
741,257
789,349
967,419
1006,385
1017,191
883,149
906,104
879,54
942,49
1008,37
798,57
747,57
702,58
661,68
570,107
481,100
494,30
384,194
353,107
336,150
373,143
306,100
284,34
369,9
231,85
188,80
239,21
231,50
183,28
149,14
119,59
94,13
75,51
19,64
85,88
47,113
53,145
24,181
43,203
74,311
155,198
228,215
162,145
230,280
254,355
161,274
328,263
168,374
22,363
31,431
114,517
207,544
420,394
143,705
96,705
222,957
177,928
269,997
368,1003
457,897
456,998
263,486
196,591
253,622
323,668
359,660
367,629
330,541
269,777
438,850
390,951
630,1010
989,883
785,549
692,541
850,278
819,127
757,138
698,356
657,331
298,597
206,321
586,71
861,238
651,226
261,556
137,921
266,160
901,753
973,801
