917,804
807,751
843,713
868,780
733,708
745,666
782,646
670,735
683,776
660,812
623,826
765,834
452,863
533,865
536,749
540,685
621,702
620,633
616,546
587,520
532,501
483,486
531,457
386,454
453,812
401,811
429,753
437,709
468,660
408,661
333,755
332,686
364,639
264,629
230,661
194,607
268,541
135,649
407,710
389,761
317,619
356,439
457,461
1006,238
790,263
475,171
493,92
535,61
185,220
136,277
85,354
52,392
27,432
133,361
170,372
200,387
250,416
294,423
303,381
356,396
275,682
351,825
580,935
274,994
119,931
162,872
83,814
139,164
781,83
889,166
759,143
