194,395
182,425
232,365
271,314
286,350
302,384
208,666
22,836
43,796
31,888
42,925
96,896
116,926
80,841
510,602
495,679
527,739
478,332
652,136
766,67
706,393
748,364
805,332
892,640
900,606
943,584
979,566
954,612
893,759
864,968
879,956
564,914
587,950
623,758
462,541
488,515
311,629
217,625
168,682
123,973
207,439
242,187
167,210
50,251
143,85
88,105
34,125
192,66
801,528
794,395
697,449
941,254
474,953
357,989
330,1003
75,942
52,698
500,30
695,263
995,281
833,659
782,680
621,934
495,554
365,721
368,794
244,47
