143,300
31,238
159,416
71,467
27,390
17,471
248,402
297,381
248,292
241,208
197,129
132,148
102,177
76,266
277,77
343,15
429,13
419,126
535,127
316,182
293,242
936,55
1000,24
922,149
840,223
1003,546
960,456
877,498
887,552
765,681
823,742
890,717
440,498
378,378
393,296
518,486
463,429
541,369
486,208
433,249
446,343
422,405
584,434
626,393
596,340
599,137
736,183
696,129
634,219
648,165
632,278
558,221
550,270
559,182
700,540
647,558
632,475
562,601
523,617
382,654
401,613
336,435
487,307
659,622
669,668
724,727
799,641
820,608
663,747
680,784
658,829
611,869
556,809
621,782
583,735
631,709
539,754
448,732
416,717
530,680
447,790
424,841
482,831
576,895
529,944
402,883
397,946
337,933
289,939
257,906
425,1004
477,947
503,877
944,788
908,770
768,813
737,846
740,915
728,972
650,992
801,1004
838,948
850,922
879,884
938,926
937,999
1008,850
842,822
857,791
827,357
853,305
77,212
86,406
1015,945
951,871
934,618
264,1001
211,923
447,903
505,265
586,294
662,447
707,592
703,653
663,702
913,832
886,823
883,978
906,959
782,898
778,959
594,1011
704,1000
736,994
982,1006
990,762
947,702
980,717
994,399
876,177
1009,61
139,447
386,56
571,10
418,543
484,720
538,838
490,1003
45,439
771,190
758,620
584,824
488,800
459,984
506,910
706,873
854,1003
