1003,891
983,863
940,872
835,979
798,1009
775,957
696,974
704,916
734,889
811,878
810,833
793,775
762,824
586,936
595,975
550,995
497,942
528,876
474,890
436,966
424,894
457,849
466,814
524,793
620,824
590,814
604,772
664,802
700,744
767,717
875,682
931,665
983,650
983,578
851,610
802,586
741,606
724,558
817,476
922,456
911,522
860,507
921,569
1016,503
644,653
602,634
523,710
552,630
376,648
439,656
399,720
366,828
396,781
424,805
219,912
275,894
275,984
326,1004
201,991
145,954
62,871
14,859
73,813
102,758
164,771
203,763
147,710
82,682
55,709
155,623
134,688
206,675
220,611
255,653
197,540
231,515
139,524
123,481
41,582
26,543
54,503
57,465
25,395
57,401
92,361
69,329
186,336
152,364
162,416
21,323
70,264
31,242
119,224
86,208
47,188
9,190
23,143
158,176
187,145
190,81
142,115
128,65
135,22
101,48
88,81
266,119
275,88
251,165
279,229
386,250
362,175
359,105
413,35
340,27
263,29
207,24
485,268
467,211
427,204
488,158
430,134
309,317
368,324
404,348
374,415
285,386
280,451
349,497
319,563
428,496
451,405
500,347
508,437
545,447
571,493
534,550
594,384
623,422
603,269
540,263
599,216
575,218
542,186
566,152
512,95
558,80
507,32
565,21
649,69
624,738
567,687
460,729
468,578
484,632
398,597
424,578
663,594
652,535
677,513
680,457
632,476
751,392
742,313
688,378
664,868
648,913
825,382
890,322
938,316
887,280
809,283
836,320
996,334
996,257
965,200
753,219
779,180
754,167
701,195
734,74
820,136
786,105
869,64
822,80
784,21
844,27
918,18
960,93
918,72
908,112
873,152
870,217
1006,154
957,289
925,241
626,575
575,591
968,826
111,899
106,857
336,611
666,232
662,152
955,407
1000,404
880,400
736,518
963,931
979,33
678,295
659,110
694,43
718,15
822,226
949,529
561,721
483,674
716,653
480,518
399,560
268,616
122,652
427,86
466,44
602,111
726,130
530,656
606,700
536,605
461,774
808,640
938,608
122,292
356,577
568,774
657,698
574,852
635,975
276,524
807,520
844,347
342,249
455,454
504,591
