448,31
125,196
170,86
702,119
682,86
680,190
634,186
564,177
532,213
505,181
462,253
509,324
593,274
588,369
490,441
399,492
339,604
500,648
514,595
490,534
579,530
674,540
657,469
708,477
755,517
780,413
882,380
800,237
860,279
885,185
971,133
1013,78
995,266
907,560
973,580
185,619
156,711
131,757
143,835
212,983
234,915
256,963
310,926
307,996
401,818
329,804
390,999
525,996
593,929
660,889
693,933
642,996
702,990
763,982
771,911
815,996
809,928
876,967
930,1001
763,830
727,754
673,764
761,655
902,740
920,770
950,823
375,371
230,493
142,370
46,263
97,694
28,740
239,880
981,968
571,886
962,477
910,452
949,421
963,377
734,155
336,99
192,425
256,395
411,613
450,610
