17,929
16,866
26,771
47,719
8,668
9,599
17,563
9,527
223,586
240,782
244,847
261,986
210,497
170,136
267,198
374,85
342,15
532,39
622,9
622,145
832,167
822,230
961,154
912,141
1006,254
942,250
896,241
834,316
717,292
761,285
747,241
675,240
649,231
601,260
608,324
659,355
619,414
705,403
668,407
637,434
673,470
712,442
836,466
845,517
820,542
797,579
637,513
648,570
652,614
668,632
641,643
647,662
656,701
668,745
667,784
674,846
697,947
759,996
804,1008
871,999
929,977
990,870
993,807
983,771
1005,696
1009,673
1006,536
1013,382
1009,306
811,662
383,418
409,614
410,694
423,790
438,850
424,921
445,982
990,630
377,358
693,8
