36,350
33,293
45,224
103,284
190,268
176,226
166,160
214,85
249,226
257,188
97,348
296,172
322,131
309,42
353,97
429,82
406,40
75,493
127,454
155,503
201,422
222,469
283,422
240,353
304,314
326,287
395,213
505,178
503,90
544,49
451,287
405,271
444,182
219,544
265,548
319,493
377,436
425,358
442,415
338,577
327,693
371,649
461,532
530,426
523,479
433,590
383,725
457,662
514,604
550,537
577,507
599,435
713,416
723,476
656,504
809,474
978,526
897,467
862,429
899,397
897,344
1007,451
545,292
504,285
592,318
647,275
734,343
867,268
751,222
611,198
586,133
638,113
605,30
694,17
743,45
859,187
961,257
1005,258
991,190
917,183
976,122
1000,68
893,80
890,116
794,110
834,106
1013,23
862,31
799,300
705,167
668,175
547,228
571,620
500,715
438,808
543,788
518,847
264,600
582,690
679,598
79,970
80,903
166,856
130,836
70,760
11,771
247,843
316,816
609,976
519,942
413,909
345,879
245,916
297,882
280,962
187,967
413,1003
641,751
647,806
377,528
770,155
1016,361
976,328
393,484
468,958
520,1002
345,996
486,769
501,532
681,222
649,408
832,423
932,510
997,218
829,147
801,148
738,114
747,71
715,77
689,111
929,20
153,296
125,311
332,639
426,711
450,764
482,798
462,842
168,909
285,1008
335,928
483,993
483,917
453,913
383,912
139,950
129,877
22,819
369,677
495,868
473,391
606,539
858,486
425,510
303,364
514,314
728,267
629,66
779,22
942,149
849,324
