33,408
77,394
61,352
107,362
166,349
215,339
271,290
345,349
448,544
413,338
402,283
466,338
446,281
500,223
578,236
548,229
583,338
758,342
803,340
852,294
895,345
935,304
984,310
805,192
789,247
726,157
698,105
768,96
730,44
778,63
834,18
884,73
919,23
989,28
985,67
999,147
980,204
920,134
873,181
927,210
872,544
793,539
737,587
673,541
632,528
179,685
255,662
304,703
348,732
357,674
467,655
472,766
427,784
422,822
368,904
426,883
294,819
186,985
132,929
88,887
283,1014
464,933
490,1003
544,917
585,934
639,861
589,839
625,798
609,753
543,720
685,726
684,763
698,654
623,644
543,629
826,630
880,597
966,649
1012,656
909,685
908,728
971,756
923,773
990,786
943,814
857,813
880,873
782,930
808,799
726,821
725,863
707,907
646,982
743,734
417,647
509,296
354,268
56,24
10,41
903,263
943,67
845,141
738,224
526,311
688,597
776,656
815,733
769,793
528,807
490,839
486,881
213,949
360,623
291,618
487,613
588,622
542,679
507,719
616,691
706,688
832,847
869,732
918,626
942,594
811,578
662,608
514,672
562,943
793,859
454,709
407,728
317,650
246,632
1013,758
809,894
736,965
700,1002
643,926
560,870
663,671
969,709
937,860
805,15
849,250
995,255
963,173
764,127
