44,103
36,213
35,307
150,203
102,141
138,21
243,23
202,287
275,234
251,198
262,171
323,170
288,132
333,112
360,67
355,23
398,26
427,22
21,465
59,431
85,394
120,364
155,328
331,395
368,455
274,494
21,999
19,945
57,916
58,959
102,1014
138,996
237,976
464,800
397,736
379,676
512,558
414,607
745,315
790,311
823,324
845,333
920,352
883,311
920,314
974,324
933,475
512,941
458,944
431,850
723,915
14,839
224,635
831,253
891,400
761,384
857,946
729,992
745,963
607,1010
594,170
1007,363
350,171
15,513
100,887
79,942
95,986
170,950
193,972
155,889
466,1002
532,910
406,777
457,519
461,559
407,573
593,876
563,917
813,438
817,392
804,356
281,656
515,780
