53,31
156,64
199,27
263,115
341,52
322,137
313,182
431,154
399,150
458,72
546,59
600,62
576,20
548,178
751,173
750,87
866,47
970,201
979,53
919,93
816,239
747,275
662,221
614,239
557,287
491,246
106,104
34,90
36,151
102,189
180,125
215,190
62,264
23,332
157,313
112,361
42,403
66,452
144,409
189,376
398,312
417,232
663,96
666,29
726,18
783,10
980,144
896,189
144,254
277,239
300,627
449,578
483,624
926,782
905,832
945,708
951,607
919,489
825,649
767,789
124,702
64,730
625,942
637,881
791,923
814,999
923,1005
934,901
1015,889
535,732
546,637
655,635
763,426
688,504
716,564
760,499
583,432
387,409
327,400
260,398
293,495
243,465
200,740
301,706
119,922
217,311
325,321
348,214
539,364
634,326
836,307
942,333
890,348
995,414
839,410
880,571
609,749
524,803
471,961
858,729
863,922
678,995
581,1002
515,898
559,854
474,718
351,550
214,247
270,756
244,833
321,836
156,850
98,809
25,768
80,630
14,577
19,663
288,993
167,1002
234,912
330,921
465,857
351,754
708,886
780,596
698,394
245,576
187,533
640,382
799,351
933,245
1013,777
690,731
401,815
618,527
530,536
1015,645
961,545
477,11
166,625
11,479
50,862
391,957
220,643
834,482
671,588
586,680
628,825
743,223
682,140
434,471
418,512
515,411
503,307
882,638
782,872
848,797
440,732
398,743
450,774
227,785
193,815
414,922
403,856
729,957
1007,327
871,246
520,98
511,205
723,303
530,687
420,679
397,625
381,586
489,523
588,519
636,484
681,412
699,448
731,387
680,345
627,290
568,207
967,487
937,670
961,837
869,873
1010,968
970,941
1012,1015
756,1007
546,956
570,887
520,858
375,869
380,818
424,741
294,921
211,989
204,938
141,968
65,949
53,993
115,1012
20,901
22,827
151,772
23,707
174,668
205,696
251,707
338,675
28,605
65,537
160,569
153,464
114,479
61,324
266,549
355,499
271,357
271,300
260,276
305,273
240,241
270,176
371,258
366,106
229,77
100,245
317,11
365,9
266,10
128,17
6,85
10,9
515,14
442,102
611,139
603,108
899,132
1011,128
1009,85
1011,20
823,438
926,434
938,379
901,310
986,285
1011,472
1010,586
714,639
754,659
674,832
821,944
977,858
848,822
907,709
987,738
518,564
485,389
326,569
360,962
462,810
493,741
448,232
451,270
216,141
152,189
151,142
944,13
969,354
897,509
288,795
262,616
156,531
