1005,1013
950,1002
993,974
1004,935
1004,892
1003,849
992,805
953,830
952,880
920,863
901,953
848,934
822,908
792,951
738,996
838,997
914,910
804,999
953,630
886,679
864,657
868,618
808,591
774,608
782,732
761,689
717,671
700,631
727,568
783,529
810,534
759,496
775,459
802,440
874,481
831,380
760,356
723,345
703,333
702,401
683,451
660,482
672,528
673,567
642,631
631,698
633,780
557,808
510,749
535,682
558,636
592,604
542,564
616,515
636,416
660,314
606,379
900,344
856,317
633,285
556,346
613,229
613,173
643,136
677,110
673,46
576,22
573,77
532,91
574,148
505,186
491,117
484,51
414,36
392,61
342,77
384,136
420,159
429,117
465,274
424,237
509,297
506,372
588,447
566,503
527,461
507,609
459,573
446,625
450,782
436,674
393,582
425,527
365,660
332,687
352,739
405,762
430,821
327,871
244,862
247,937
176,949
183,995
106,956
69,997
30,1003
20,885
33,823
69,777
156,759
122,832
107,883
161,861
204,810
311,772
263,737
306,720
466,323
399,371
458,399
396,284
429,331
363,245
382,194
784,48
889,10
848,73
824,116
887,96
965,15
949,171
868,197
823,200
769,182
726,155
727,200
736,242
808,230
858,273
878,288
926,314
951,242
980,271
1005,134
947,101
835,147
889,236
564,188
551,250
322,174
274,112
235,191
223,143
190,174
191,230
178,264
93,320
45,291
66,344
23,328
25,380
76,397
84,471
175,457
129,498
107,575
176,551
203,478
227,391
268,362
316,407
355,392
348,311
317,302
275,267
246,478
372,493
334,527
300,500
294,589
260,559
235,602
149,714
172,895
383,861
464,831
371,604
282,529
246,423
413,435
447,492
629,466
598,675
199,309
176,105
188,57
165,30
214,16
332,21
447,80
669,235
715,713
244,672
267,626
137,609
509,818
817,482
783,297
1011,196
893,146
212,670
180,640
25,508
147,356
318,225
318,455
