206,764
539,939
600,955
611,885
562,871
533,891
580,910
613,731
667,706
632,655
607,590
454,656
480,715
563,731
776,653
863,647
858,597
942,544
967,623
1005,478
954,421
979,335
932,368
848,488
724,550
355,665
167,191
223,115
313,113
154,291
242,368
318,560
333,332
303,393
317,185
513,80
496,253
541,304
591,329
658,347
669,406
733,439
661,197
895,282
866,342
819,411
464,572
496,402
447,462
527,461
579,231
542,166
582,105
616,142
726,117
871,131
803,35
707,19
798,242
789,144
726,211
712,281
752,314
890,404
1009,73
78,83
458,28
640,281
