999,49
982,95
961,125
928,166
893,197
864,233
844,270
820,306
801,338
765,378
740,405
708,437
655,490
612,518
566,561
466,161
432,351
389,427
371,388
440,484
451,525
499,501
541,454
502,426
463,395
722,515
777,524
820,508
861,473
978,412
924,317
961,271
1007,255
514,589
472,621
442,648
400,677
380,695
349,716
323,740
282,767
255,792
204,828
171,849
135,870
81,891
45,935
28,979
215,1013
280,919
403,876
430,781
514,727
588,674
722,568
897,723
937,717
758,995
684,905
568,886
523,943
569,981
583,1011
435,991
478,958
805,850
206,946
895,364
