88,928
80,866
181,966
273,966
188,790
190,861
609,1010
807,956
750,906
821,891
801,811
961,759
994,742
1002,666
995,602
887,547
884,453
805,574
799,637
817,500
817,404
750,522
698,565
508,713
501,645
480,623
481,586
503,549
543,480
636,390
669,415
687,323
901,259
702,183
734,152
544,56
504,172
445,475
423,436
541,381
392,325
102,574
106,549
107,428
140,368
89,373
88,292
55,169
97,196
120,235
13,236
239,98
106,54
90,116
450,110
393,603
417,675
324,589
55,758
107,1010
235,507
322,500
348,489
339,463
336,439
322,363
588,176
556,140
517,91
744,469
873,764
594,500
274,277
284,12
838,44
948,20
744,296
