88,183
79,222
73,254
63,292
56,361
23,442
42,606
29,641
284,310
309,217
332,92
637,88
577,42
659,9
697,40
731,48
739,140
694,127
616,211
630,275
600,390
647,393
592,485
502,613
450,618
427,749
399,739
544,692
540,654
538,852
482,891
482,933
441,927
370,987
586,887
822,954
862,746
875,644
905,499
854,465
835,392
949,346
973,227
926,433
1013,920
525,740
549,598
566,563
622,435
631,344
549,331
564,262
567,166
546,142
623,29
379,71
334,444
451,576
570,781
861,974
886,906
1010,122
914,146
589,334
941,62
470,1009
475,979
535,985
580,989
