117,21
98,26
67,42
119,67
71,77
122,122
28,153
67,131
103,178
135,165
103,153
62,202
64,172
28,228
8,280
49,275
86,231
112,205
131,241
146,268
117,285
69,297
14,334
70,328
85,356
132,320
153,337
108,329
38,367
158,439
404,216
350,152
278,151
149,913
43,997
211,974
174,1003
76,938
115,871
94,812
296,856
293,800
332,809
319,718
245,686
212,633
298,582
300,528
341,503
398,497
740,620
692,620
603,703
930,910
866,848
1006,717
997,780
1008,614
897,549
877,527
896,501
838,394
800,385
882,315
786,338
759,230
691,214
680,274
678,344
606,310
633,269
725,160
742,63
779,108
805,32
834,121
873,77
927,28
930,88
885,153
786,553
724,553
783,483
690,433
635,490
642,584
534,565
591,614
487,657
467,606
425,560
463,454
494,424
469,411
490,378
518,391
537,365
883,611
836,561
952,695
929,662
969,640
956,594
944,549
988,550
971,525
938,492
998,513
976,471
956,431
936,443
895,463
937,412
889,415
993,376
971,349
883,362
950,312
990,301
1009,327
987,247
952,268
914,256
985,212
870,251
841,290
799,277
814,321
813,230
844,188
799,194
898,232
874,183
925,206
913,170
964,149
970,178
1003,148
972,117
996,71
973,51
848,17
809,84
704,107
743,277
740,364
730,408
793,433
734,485
811,636
752,756
912,745
835,706
939,738
950,803
983,841
1004,914
977,965
921,983
862,923
843,985
773,966
820,892
784,851
768,913
733,896
726,952
709,993
670,913
698,894
699,821
762,818
800,824
851,790
833,758
711,680
651,755
679,727
504,550
510,503
632,409
579,112
534,147
502,221
461,182
671,33
616,69
593,31
485,101
476,43
522,40
433,37
429,127
359,88
215,72
206,143
159,143
171,218
212,242
228,198
278,225
258,311
297,295
347,356
395,306
334,235
324,173
431,174
330,57
288,61
273,102
149,393
125,550
99,589
92,520
56,550
28,624
33,709
25,746
27,804
68,673
32,554
40,447
93,425
61,416
84,455
53,493
29,511
162,686
135,729
243,843
408,914
434,916
439,870
508,899
503,852
531,774
612,805
625,975
654,993
554,1012
497,1003
434,1007
454,970
415,976
391,999
267,995
341,917
264,932
359,863
382,818
403,853
430,805
362,746
403,737
433,781
471,747
512,733
545,652
912,843
757,698
642,684
573,787
564,835
565,882
607,856
593,907
562,938
539,970
584,965
470,928
470,888
350,988
196,907
202,849
164,859
148,815
203,808
184,761
242,778
205,720
259,729
322,657
384,666
384,700
422,624
356,603
262,618
128,981
716,786
497,801
75,881
582,513
586,411
318,887
310,911
262,898
315,955
339,767
452,700
797,770
786,668
894,939
882,974
809,945
937,371
601,452
617,360
582,566
677,532
378,945
383,972
533,913
510,937
529,832
463,813
858,423
876,383
930,335
990,415
562,304
586,280
822,207
800,139
741,109
1014,451
1013,536
818,604
865,660
925,795
747,850
835,1012
616,1007
120,928
166,736
386,638
344,683
325,854
474,365
432,422
440,270
398,112
221,32
112,371
903,709
1014,1010
544,96
479,155
111,479
151,482
11,412
304,348
317,14
683,394
255,803
651,862
655,804
618,636
845,335
1002,271
952,213
