264,46
161,155
115,124
96,206
22,222
322,253
367,146
191,354
220,496
49,461
586,387
657,221
722,169
516,61
829,142
915,135
975,182
1012,137
940,229
908,267
852,317
931,313
967,353
900,385
838,434
844,469
828,508
768,504
785,526
780,570
740,537
734,567
673,524
602,583
500,624
449,653
445,759
320,687
395,843
456,882
363,931
414,1001
209,1006
59,906
26,862
210,430
732,355
690,363
665,401
596,481
833,875
832,750
862,712
891,671
927,650
994,674
1002,735
931,778
984,611
928,551
888,585
861,542
996,505
1013,229
883,764
918,713
810,627
579,830
596,762
489,822
795,954
964,731
967,534
996,243
985,14
657,12
