138,849
98,808
82,787
34,806
40,835
204,841
297,882
255,825
294,819
312,787
311,741
304,683
254,714
239,673
196,667
164,672
131,623
514,709
530,751
470,752
451,699
400,680
385,748
354,673
425,622
462,575
416,581
369,609
99,664
176,522
115,497
26,537
22,475
276,472
318,344
330,279
382,248
410,411
488,468
855,537
823,635
956,553
950,630
929,711
907,768
931,774
905,799
993,785
813,926
764,948
686,985
774,1008
617,793
650,805
577,559
484,815
446,828
348,858
250,890
302,989
345,980
328,940
202,1011
186,952
228,549
271,540
307,544
356,570
402,539
444,531
415,473
360,468
310,377
508,245
522,166
569,210
625,245
631,191
674,251
724,266
731,187
779,279
849,242
826,305
883,309
931,283
794,375
745,417
998,475
874,468
977,92
550,114
602,111
506,19
567,23
354,107
437,68
43,21
107,102
585,998
451,914
338,895
82,867
353,722
276,666
486,432
936,223
51,87
563,787
836,741
