112,88
57,25
50,187
229,256
404,71
635,205
595,227
632,270
910,116
842,364
989,321
1005,422
917,354
977,526
962,646
877,602
909,484
842,489
814,585
846,654
867,782
826,707
792,869
751,860
744,792
726,672
768,725
657,876
688,614
682,528
600,555
543,523
484,615
555,623
496,657
526,715
564,791
522,842
509,903
493,827
434,828
409,768
422,702
432,671
367,675
335,750
272,809
287,868
252,828
216,871
175,777
158,883
142,835
86,843
118,924
43,957
23,905
27,673
78,610
144,562
31,529
89,520
97,474
169,406
71,383
11,456
110,296
25,325
