60,995
90,936
202,1002
200,947
163,892
295,992
299,912
358,888
394,954
406,996
494,981
474,948
239,890
87,868
137,831
101,784
315,815
449,798
557,996
671,991
629,947
581,919
532,878
651,886
597,883
744,961
805,897
814,1001
866,971
961,994
871,864
684,774
617,795
534,747
73,813
17,787
84,712
142,645
70,635
161,574
106,574
33,556
197,476
266,432
238,365
92,442
25,407
56,354
17,325
35,202
259,731
333,705
278,628
190,714
219,660
195,797
230,810
368,748
376,827
774,992
719,913
813,787
769,772
786,740
831,747
719,721
900,778
995,951
893,918
979,703
991,616
983,567
897,533
973,509
818,525
769,587
773,652
676,573
736,523
828,433
943,404
883,406
796,341
797,241
851,217
940,201
877,254
891,305
856,335
984,366
967,322
1001,216
1016,358
1009,430
935,683
937,623
734,1010
572,716
499,701
515,647
599,584
590,438
531,418
598,353
561,334
538,330
469,302
414,283
722,416
757,401
708,371
859,602
685,300
689,248
701,195
662,207
757,281
930,260
1008,275
956,150
945,93
995,94
990,18
846,84
867,21
796,25
745,78
713,16
661,64
632,109
588,63
594,242
913,350
677,629
660,712
877,710
866,1014
403,723
348,644
101,206
89,110
26,77
83,18
221,35
171,105
165,192
229,133
273,24
317,119
350,118
387,90
405,158
428,70
444,27
380,16
542,117
623,21
559,177
705,129
736,331
590,667
689,848
21,956
15,893
357,166
176,52
455,121
824,291
1013,492
817,706
989,907
394,643
423,576
382,575
237,548
435,414
544,469
703,462
564,230
134,390
303,754
565,595
513,599
528,572
823,489
866,474
1015,752
939,806
857,921
763,827
800,841
585,809
449,715
447,655
901,82
937,17
248,511
284,491
318,469
134,980
278,859
619,993
702,937
914,1015
16,721
240,90
332,73
410,109
496,146
507,87
564,38
761,39
782,305
828,390
754,482
