83,997
130,851
41,875
201,864
218,822
101,724
56,697
81,643
85,593
162,641
218,544
138,523
64,444
27,403
295,428
231,359
206,293
161,226
63,201
171,179
132,104
81,133
93,39
28,91
371,89
429,320
370,536
405,575
479,642
594,728
677,766
748,796
821,820
550,943
426,920
401,831
364,785
430,791
487,774
491,837
456,837
281,740
248,695
294,669
353,741
210,733
853,959
1019,915
910,892
942,956
832,872
848,470
994,162
886,161
841,161
782,170
630,192
621,175
500,162
433,189
386,363
934,767
844,732
1003,1006
351,11
562,878
657,845
1015,226
688,160
