33,426
119,413
172,365
197,407
280,335
323,383
463,455
440,347
484,324
475,292
519,277
460,195
469,126
542,90
544,27
409,45
396,108
351,10
272,62
400,293
342,256
102,21
629,139
572,165
595,191
625,222
662,246
687,273
645,59
706,23
755,30
795,65
828,118
758,108
809,169
768,209
867,73
895,31
915,108
956,139
968,51
880,206
848,273
845,349
726,433
774,534
755,490
814,416
771,433
782,365
749,338
709,356
657,356
661,310
669,408
657,441
611,398
573,369
546,442
520,541
509,386
539,331
632,574
585,592
534,707
582,716
685,688
665,800
655,863
632,921
531,910
877,634
856,575
976,591
973,661
973,543
947,523
915,492
887,473
936,429
958,460
1010,319
1010,276
940,362
861,895
879,929
785,998
594,1005
430,1013
399,948
374,987
308,661
75,351
247,109
275,144
324,39
953,826
906,890
783,895
615,663
809,481
913,546
877,526
759,391
713,300
930,272
938,31
708,142
684,181
599,457
629,840
