125,22
83,69
73,240
108,220
114,135
42,257
32,340
36,401
67,424
52,480
14,525
10,574
15,641
152,576
94,606
168,500
196,445
182,386
178,268
242,229
288,171
210,124
273,55
294,100
345,81
354,20
421,81
384,150
337,244
258,347
313,352
369,327
422,294
452,335
388,390
467,434
509,396
566,374
540,434
582,460
589,426
623,449
647,546
586,549
334,516
146,676
113,699
97,777
149,816
70,885
50,919
50,980
185,824
257,833
307,831
296,870
365,960
424,993
566,975
636,922
701,897
961,869
989,912
1011,810
967,745
1003,662
916,681
883,670
886,719
893,517
942,486
752,437
810,447
876,389
922,365
983,386
993,353
729,405
713,335
737,256
710,204
691,156
675,117
694,65
731,40
764,68
849,39
904,18
969,50
1008,64
538,67
587,108
580,17
260,117
195,189
131,474
512,539
602,613
601,706
568,850
557,873
482,609
84,173
277,285
563,340
603,68
1008,316
548,783
615,863
536,515
957,1014
